issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_chore,label_refactor,label_good-first-issue,label_stale,label_future,label_semver-patch,label_developer-experience,label_question,label_core-team,label_integration,label_help wanted,label_unconfirmed-bug,label_node.js,label_needs-upstream-fix,label_confirmed-bug,label_qa,label_wontfix,label_semver-minor,label_nice-to-have,label_reporter,label_browser,label_documentation,label_invalid,label_windows,label_async,label_website,label_feature,label_semver-major,label_faq,label_pr-needs-work,label_needs-feedback,label_needs-review,label_discussion,label_duplicate,label_needs-mcve,label_usability,label_security
1855,Fail tests/suites that does not exit gracefully when --no-exit flag is used,"I recently tried the --no-exit flag and found it a terrific way to determine if any of my modules keep active listeners. However, if it is the case that I have open listeners then mocha never exits. Would it be possible to add a timeout just as in asynchronous tests for this. Meaning that if I use the --no-exits flag and the event loop is not clear after my suite is complete, then make the test fail.
I'd be happy to supply this as a PR if the idea is accepted.",TheLudd,NONE,2015-09-02 10:03:36+00:00,False,,,,5,5,2015-09-02 21:17:16+00:00,0.47,boneskull,MEMBER,1,2,0,2,"['feature', 'help wanted']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1856,Bind ES6 arrow functions to Context,"disclaimer: I'm quite new to Mocha and to arrow functions, so feel free to close this if it's nonsense. :)
Consider these three tests:
test('Mocha Context available in normal ES5 functions', function() {
  expect(this.slow).to.be.a('function');
});
test('Mocha Context available ES6 arrow functions', () => {
  // Will fail, because it's bound to `window`:
  expect(this.slow).to.be.a('function');
});
test('Mocha Context available in nested, bound ES6 arrow functions', function() {
  (() => {
    expect(this.slow).to.be.a('function');
  })();
});
afaics this is because Mocha uses fn.call(ctx); to execute the function passed to test, which does not have the desired effect in case of ES6 arrow functions, as you can read here and also see if you run this in your browser console:
(() => { console.log(this); }).call({ foo: 'bar' });
// prints the Window object
(function() { console.log(this); }).call({ foo: 'bar' });
// prints { foo: 'bar' }
(function() { (() => { console.log(this); })(); }).call({ foo: 'bar' });
// prints { foo: 'bar' }
Looking especially at how that third test (arrow function wrapped inside a normal function) does pass, I think it could be fixed by wrapping the variable fn in a normal ES5 function before calling its .call method, i.e. replacing that fn.call(ctx); with (function() { fn(); }).call(ctx); on line 289 of Runnable.js",michielbdejong,CONTRIBUTOR,2015-09-02 13:57:09+00:00,True,2015-09-10 00:52:24+00:00,7.46,,5,10,2015-09-02 14:42:40+00:00,0.03,michielbdejong,CONTRIBUTOR,0,3,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1857,Spies not being removed after tests in 2.3.0,"As soon as we upgraded to mocha 2.3.0 our tests started failing with the error:
TypeError: Attempted to wrap {some function name} which is already wrapped. We're using sinon.js to create spies. Seems like there's some kind of incompatibility with sinon and mocha 2.3.0?",rayd,NONE,2015-09-02 20:01:38+00:00,True,2017-10-31 17:23:10+00:00,789.89,,3,3,2015-09-02 21:16:01+00:00,0.05,boneskull,MEMBER,1,0,0,1,"['stale', 'unconfirmed-bug']",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1859,Error stack filtering should be configurable,"While I think excluding lines with node_modules substring from error stacks is reasonable, excluding stack lines with components substring seems very questionable. We have hit the issue in wallaby.js and I'm sure many people may have missing stack lines for their components folders and subfolders in their specs and source folders.
Setting fullTrace somewhat helps, but it starts reporting node_modules stack lines.
What do you think about having a setting to set an array of strings (or a function) to be used for filtering error stacks?",ArtemGovorov,CONTRIBUTOR,2015-09-03 03:26:34+00:00,True,2017-03-30 16:48:21+00:00,574.56,,5,6,2015-09-03 04:47:21+00:00,0.06,aaronjensen,NONE,0,1,0,3,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1860,Unable to listen end of test,"I write my own reporter and I am wondering how to detect end of testcase.
I tried to listen event test end, but according to source code afterEach hooks are invoked after this event. It affects me, because I want to know time of whole test execution, including teardown actions. Also afterEach, can emit a fail event and it a bit unexpected, because a test already report about its finish.
Moreover, test event is emitted before beforeEach hooks invocation.
What about extra event afterEach end which will be fired after afterEach hooks invocation?",just-boris,NONE,2015-09-03 13:18:21+00:00,False,,,,6,8,2015-09-09 23:36:21+00:00,6.43,danielstjules,CONTRIBUTOR,1,2,0,2,"['feature', 'needs-feedback', 'reporter']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1861,"How to get runner in my module, if it is not reporter","I wrote assert module for my tests. Now i want to get runner, that catch event of end any test. After or afterEach does not suit me.",combatx007,NONE,2015-09-03 17:11:26+00:00,True,2017-08-12 13:29:59+00:00,708.85,,3,2,2015-09-09 21:38:57+00:00,6.19,danielstjules,CONTRIBUTOR,0,1,0,1,"['question', 'stale']",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1863,stack traces are useless,"Chrome 45.0.2454 (Mac OS X 10.10.5) ERROR
  Uncaught TypeError: Cannot read property 'actions' of undefined
  at /Users/vlin/workspace/source-2/responsive-web/src/tests.bundle.js:55939:0 <- webpack:///src/modules/flux-context/index.jsx:41:8
Chrome 45.0.2454 (Mac OS X 10.10.5): Executed 0 of 0 ERROR (1.175 secs / 0 secs)

Great? Could really use more than one line of context here. I'm not sure if the problem lies in mocha, karma-webpack, webpack, karma, babel, or any of the other bricks in the towering abomination of build tools we've constructed...",wonnage,NONE,2015-09-03 22:28:58+00:00,True,2015-09-04 23:30:43+00:00,1.04,,4,6,2015-09-04 01:06:14+00:00,0.11,danielstjules,CONTRIBUTOR,0,2,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1864,xunit reporter does not report <testcase />,"currently Xunit reporter only reports the top
<testsuite name=""Mocha Tests"" tests=""16"" failures=""0"" errors=""0"" skipped=""0"" timestamp=""Fri, 04 Sep 2015 23:05:49 GMT"" time=""0.043"">`

but not the child test cases
something that i would expect is:
<testsuite name=""Mocha Tests"" tests=""16"" failures=""0"" errors=""0"" skipped=""0"" timestamp=""Fri, 04 Sep 2015 23:35:14 GMT"" time=""0.043"">
  <testcase classname=""case1"" name=""abc"" time=""0.2""/>
  <testcase classname=""case2"" name=""cde"" time=""0.1""/>
</testsuite>

is there a reason for it?",aaronabramov,NONE,2015-09-05 00:10:17+00:00,True,2015-09-09 20:15:54+00:00,4.84,,7,10,2015-09-05 04:18:35+00:00,0.17,boneskull,MEMBER,1,2,0,4,['unconfirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1865,Single-expression ES6 arrow functions being treated as Promises,"I have some test code I am converting to ES6.
The ES5 version of the code is as follows:
it(""should be a function"", () => {
    test.function(encapsulate);
});

Converting it to ES6 Arrow functions one would think to use the following form:
it(""should be a function"", () => test.function(encapsulate));

Unfortunately, this test fails because Mocha seems to think that if a value is returned by a test it must be a Promise and works on the assumption that is is one. This breaks the above form.
Instead, one is forced to do the following:
it(""should be a function"", () => { test.function(encapsulate) });

While there isn't much difference I do think the 2nd form is optimally readable and it would be nice if Mocha allowed some way to handle it...",OOPMan,NONE,2015-09-06 08:33:43+00:00,True,2015-09-08 20:31:34+00:00,2.5,,3,12,2015-09-06 08:50:35+00:00,0.01,danielstjules,CONTRIBUTOR,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1866,ES6 Template strings break describe,"I am writing my tests in ES6 and using babel to transpile them. I ran into the following issue when attempting to use an ES6 template string.
ES6 version of code:
describe(```
    var A = encapsulate({
        x: 0,
        y: function () {
            return this.x;
        }
    })```,
    () => {
        // DO STUFF
});

ES5 version of code:
describe(
    ""var A = encapsulate({"" +
    "" x: 0,"" +
    "" y: () => {"" +
    "" return this.x;"" +
    "" }"" +
    ""})"",
    function () {
        // DO STUFF
});

The ES6 version fails with the following error when run:
 adamj@Harvester  ~/Development/Personal/Javascript/encapsulate   master ●✚  babel-node ./node_modules/mocha/bin/mocha
/home/adamj/Development/Personal/Javascript/encapsulate/test/encapsulate.es6:63
    describe(''(_templateObject2)(_templateObject), function () {
               ^
TypeError: """" is not a function
    at Suite.<anonymous> (/home/adamj/Development/Personal/Javascript/encapsulate/test/encapsulate.es6:40:13)
    at context.describe.context.context (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/mocha/lib/interfaces/bdd.js:47:10)
    at Object.<anonymous> (/home/adamj/Development/Personal/Javascript/encapsulate/test/encapsulate.es6:5:1)
    at Module._compile (module.js:430:26)
    at normalLoader (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/babel/node_modules/babel-core/lib/api/register/node.js:199:5)
    at Object.require.extensions.(anonymous function) [as .es6] (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/babel/node_modules/babel-core/lib/api/register/node.js:216:7)
    at Module.load (module.js:355:32)
    at Function.Module._load (module.js:310:12)
    at Module.require (module.js:365:17)
    at require (module.js:384:17)
    at /home/adamj/Development/Personal/Javascript/encapsulate/node_modules/mocha/lib/mocha.js:216:27
    at Array.forEach (native)
    at Mocha.loadFiles (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/mocha/lib/mocha.js:213:14)
    at Mocha.run (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/mocha/lib/mocha.js:453:10)
    at Object.<anonymous> (/home/adamj/Development/Personal/Javascript/encapsulate/node_modules/mocha/bin/_mocha:401:18)
    at Module._compile (module.js:430:26)
    at Object.Module._extensions..js (module.js:448:10)
    at Module.load (module.js:355:32)
    at Function.Module._load (module.js:310:12)
    at Function.Module.runMain (module.js:471:10)
    at startup (node.js:117:18)
    at node.js:953:3
 ✘ 

My mocha.opts is as follows:
--require babel/register -C -R spec ./test/*.es6",OOPMan,NONE,2015-09-06 09:11:53+00:00,True,2015-09-06 17:51:00+00:00,0.36,,3,3,2015-09-06 17:51:00+00:00,0.36,danielstjules,CONTRIBUTOR,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1867,2.3.0 no longer installs on older npm versions,"Hi! It looks like PR #1753 added the line ""lodash.create"": ""^3.1.1"" to package.json, which means that mocha no longer installs with versions on npm that do not understand the ^ specifier. It's also the only non-exact version in dependencies. Can a version be published with that changed to an exact version, please?",dougwilson,CONTRIBUTOR,2015-09-07 03:15:54+00:00,True,2015-09-07 03:29:40+00:00,0.01,,2,18,2015-09-07 03:17:43+00:00,0.0,boneskull,MEMBER,1,1,0,0,['confirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1868,remove lodash.create for npm < v1.3.7 support,prompted by #1867,boneskull,MEMBER,2015-09-07 17:25:58+00:00,True,2015-09-07 18:27:43+00:00,0.04,,5,9,2015-09-07 18:34:45+00:00,0.05,boneskull,MEMBER,1,4,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1869,remove npm upgrade in .travis.yml,"currently we run scripts/ensure-compatible.npm.sh to upgrade npm if it's old.  since we want to retain support for old npm versions (for now), let's not do that.",boneskull,MEMBER,2015-09-07 18:25:06+00:00,True,2015-09-07 18:34:08+00:00,0.01,,2,14,2015-09-07 18:30:33+00:00,0.0,boneskull,MEMBER,1,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1870,set up codeclimate properly,"add a .codeclimate.yml or whatever the hell.
 is a little embarrassing, even if it doesn't mean much",boneskull,MEMBER,2015-09-08 01:51:14+00:00,False,,,,3,2,2015-09-08 14:57:12+00:00,0.55,dasilvacontin,CONTRIBUTOR,0,1,0,1,"['documentation', 'feature']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1872,IE8 compatibility,"We should setup some unit tests or linting rules for verifying basic compatibility with IE8 and lower. An es5 shim might also work, but is a bit heavy.
#1617
#1858",danielstjules,CONTRIBUTOR,2015-09-08 18:52:15+00:00,True,2017-08-25 21:43:30+00:00,717.12,,3,1,2017-08-25 21:43:30+00:00,717.12,ScottFreeCode,CONTRIBUTOR,0,1,0,0,"['browser', 'qa']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1873,error with out line info.,"sails GroceryController should update store info

60 passing (12s)
1 failing

sails GroceryController should update store info:
Uncaught TypeError: undefined is not a function

only tells that there is undefined variable but don't given the line that have such variable",calidion,NONE,2015-09-09 04:59:40+00:00,True,2017-10-31 08:23:11+00:00,783.14,,4,3,2015-09-09 20:22:15+00:00,0.64,danielstjules,CONTRIBUTOR,0,2,0,1,"['stale', 'unconfirmed-bug']",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1874,Command-line Flag for io.js support,"Will there be a command-line flag to support io.js. I am having difficulties in running libraries like zombie.js. I hope we could have something like
mocha --iojs",,NONE,2015-09-09 07:32:45+00:00,True,2015-09-09 21:37:07+00:00,0.59,,1,1,2015-09-09 21:37:07+00:00,0.59,danielstjules,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1875,Markdown reporter error: Maximum call stack size exceeded,"We are using Markdown reporter for our Mocha tests and started having troubles with version 2.3.0 and above. There seems to be an infinite recursion in Markdown reporter:
$ NODE_ENV=test ./node_modules/.bin/mocha --reporter markdown >> docs/README.md

/home/balder/git/payments/node_modules/mocha/lib/reporters/markdown.js:40
    obj = obj[key] = obj[key] || { suite: suite };
                        ^

RangeError: Maximum call stack size exceeded
  at mapTOC (/home/balder/git/payments/node_modules/mocha/lib/reporters/markdown.js:40:25)
  at /home/balder/git/payments/node_modules/mocha/lib/reporters/markdown.js:42:7
  at Array.forEach (native)
  at mapTOC (/home/balder/git/payments/node_modules/mocha/lib/reporters/markdown.js:41:18)
  at /home/balder/git/payments/node_modules/mocha/lib/reporters/markdown.js:42:7

Apparently, the issues started with commit 3f78f10, with the changes in the mapTOC function in lib/reporters/markdown.js, more precisely, deletion of callback parameter in the foreach loop:
function mapTOC(suite, obj) {
    var ret = obj;
    var key = SUITE_PREFIX + suite.title;

    obj = obj[key] = obj[key] || { suite: suite };
    suite.suites.forEach(function() { // suite param missing leads to infinite recursion
      mapTOC(suite, obj);
    });

    return ret;
  }
I have tested locally and adding the param back fixes the issue.",baldercm,NONE,2015-09-09 12:15:39+00:00,True,2015-09-09 19:17:34+00:00,0.29,,2,1,2015-09-09 18:14:07+00:00,0.25,danielstjules,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1877,include version number in build,There needs to be a way for someone to ascertain which version of mocha they are using (if using the browser distribution).,jasonkarns,NONE,2015-09-09 18:37:58+00:00,False,,,,3,1,2015-12-16 16:03:00+00:00,97.89,bcowgill,NONE,0,0,0,1,"['feature', 'needs-feedback']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1879,_mocha fails --use_strict  --harmony_arrow_functions  --expose_internals with IO.js,"in this line ""Reporter"" isn't declared properly
try {
  Reporter = require('../lib/reporters/' + program.reporter);
} catch (err) {
SHOULD BE
var Reporter = null;
try {
  Reporter = require('../lib/reporters/' + program.reporter);
} catch (err) {",TroyWorks,NONE,2015-09-09 21:56:07+00:00,True,2015-12-25 17:31:31+00:00,106.82,,1,0,,,,,0,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884,upgrade to 2.3.x makes markdown reporter fail,"When using mocha 2.3.x together with the markdown reporter I am getting the following error:
/home/frederik/foobar/node_modules/mocha/lib/reporters/markdown.js:41
    suite.suites.forEach(function() {
                 ^
RangeError: Maximum call stack size exceeded

This is called using a npm script:
  ""scripts"": {
    ""pretest"": ""jshint ."",
    ""test"": ""mocha test/."",
    ""posttest"": ""cat README.install.md > README.md && mocha test/. -R markdown >> README.md""
  }

The test hook itself will pass just fine.
When I downgrade to 2.2.5 it will work as expected.
The test suite sems to be of no importance as I tried using:
var assert = require('assert');
describe('test', function(){
  it('passes', function(){
    assert(true);
  });
});
and the issue persists.",m90,NONE,2015-09-10 15:49:53+00:00,True,2015-09-10 15:54:06+00:00,0.0,,2,2,2015-09-10 15:54:06+00:00,0.0,danielstjules,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1887,"2.3.{0,1,2} no longer installs on older npm versions","This is a new issue to continue discussion around this (previous #1867 and #1868). There were multiple attempts to fix this regression in 2.3.x, but there is still an issue. The currently known issue is the jade upgrade: jade was upgraded in 2.3.0 up past a major breaking version, which dropped npm supported versions.
@boneskull had some thoughts on what to do here: #1868 (comment)",dougwilson,CONTRIBUTOR,2015-09-11 23:39:02+00:00,True,2015-09-13 20:03:49+00:00,1.85,,4,5,2015-09-12 23:29:59+00:00,0.99,danielstjules,CONTRIBUTOR,1,3,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1890,specify type of runnable in multiple done error,"before:
 1) suite test1:
     Uncaught Error: done() called multiple times
      at Suite.<anonymous> (test/integration/fixtures/multiple.done.beforeEach.js:2:3)
      at Object.<anonymous> (test/integration/fixtures/multiple.done.beforeEach.js:1:63)
      at Array.forEach (native)
      at node.js:814:3

after:
 1) suite test1:
     Uncaught Error: done() called multiple times in `beforeEach` hook
      at Suite.<anonymous> (test/integration/fixtures/multiple.done.beforeEach.js:2:3)
      at Object.<anonymous> (test/integration/fixtures/multiple.done.beforeEach.js:1:63)
      at Array.forEach (native)
      at node.js:814:3",dasilvacontin,CONTRIBUTOR,2015-09-14 11:07:48+00:00,True,2015-09-14 17:41:07+00:00,0.27,,2,3,2015-09-14 16:57:15+00:00,0.24,danielstjules,CONTRIBUTOR,0,2,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1891,Node 4.0 and Mocha Generator Functions,"Just wondering if I need to try to use middleware such as gulp-mocha-co or mocha-generators since Node 4.0 includes support for generators via ES6.
So should we assume we should be able to now run tests like this with Node 4.0 which would use ES6 natively?
it('should return all countries when no id passed', function*(done){

    ..some code
    responseModel.countries.should.have.length(2);
    responseModel.countries[0].id.should.equal(55);
    responseModel.countries[1].id.should.equal(10);
    done();
});",dschinkel,NONE,2015-09-14 20:05:10+00:00,True,2015-09-14 20:16:10+00:00,0.01,,2,7,2015-09-14 20:16:10+00:00,0.01,danielstjules,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1892,Wrong line numbers in stack traces if a test fail,"When my tests fail, I'm having wrong line numbers in stack traces.
Look at this stackoverflow: http://stackoverflow.com/q/25770946/535203",anthony-o,NONE,2015-09-15 13:57:37+00:00,True,2015-09-15 15:48:51+00:00,0.08,,2,3,2015-09-15 14:13:05+00:00,0.01,dasilvacontin,CONTRIBUTOR,0,1,0,1,['unconfirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1893,"HTML reporter fails if some Unicode characters are in use, causing tests to stop running","I was working on a project that ran test vectors of the IdnaTest.txt Unicode data file, and I noticed that when certain Unicode characters were in use, the HTML reporter (but not the standard node.js reporters) would stop working properly. An example of such a test case is:
test('T;  퀬-\uDF7E\uD9AE\uDD23.\u200C\uD804\uDD33\uD95B\uDF38𝟤;  [P1 V6 C1]; [P1 V6 V5 A3]', function () {
  assert.throws(function () { toUnicode(""퀬-\uDF7E\uD9AE\uDD23.\u200C\uD804\uDD33\uD95B\uDF38𝟤"", true); });
  assert.throws(function () { toAscii(""퀬-\uDF7E\uD9AE\uDD23.\u200C\uD804\uDD33\uD95B\uDF38𝟤"", true); });
});
After laboriously trying to catch it in a debugger (I originally found this in a test case where I dynamically generated the functions, so I had to first write another preprocessing step to dump code to a file), I found that the problem was that there was a URIError that was thrown. Unfortunately, I don't have the exact error message or its exact location.
While I do understand that using random Unicode is likely to cause lots of issues, it would be nice to see the actual characters involved for debugging purposes, so I do like using crazy raw test names if possible.",jcranmer,NONE,2015-09-16 03:46:17+00:00,False,,,,3,0,,,,,0,0,0,0,"['browser', 'confirmed-bug', 'reporter', 'unconfirmed-bug']",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1894,no method 'match',"after upgrading to 2.3.2, I receive this:
usr/local/lib/node_modules/mocha/lib/reporters/base.js:201
var match = message.match(/^([^:]+): expected/);
^
TypeError: Object 0,1,2,3 has no method 'match'
at /usr/local/lib/node_modules/mocha/lib/reporters/base.js:201:27
at Array.forEach (native)
at Function.exports.list (/usr/local/lib/node_modules/mocha/lib/reporters/base.js:163:12)
at Spec.Base.epilogue (/usr/local/lib/node_modules/mocha/lib/reporters/base.js:321:10)
at Runner.emit (events.js:117:20)
at /usr/local/lib/node_modules/mocha/lib/runner.js:717:12
at done (/usr/local/lib/node_modules/mocha/lib/runner.js:615:7)
at Runner.next as nextSuite
at Runner.uncaught (/usr/local/lib/node_modules/mocha/lib/runner.js:686:17)
at process.uncaught (/usr/local/lib/node_modules/mocha/lib/runner.js:710:10)
at process.emit (events.js:95:17)
at process._fatalException (node.js:295:26)",ainthek,NONE,2015-09-16 20:40:15+00:00,True,2015-09-18 20:19:15+00:00,1.99,,2,3,2015-09-16 20:46:14+00:00,0.0,danielstjules,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1895,How to test this kind of application,"Hi,
I'm using the cluster module and mocha to test it.
It seems when mocha finishes a test and exits (I get a new command line), it doesn't actually exit because I get all these statements, which are the print statements that I had the workers of cluster printout and some mocha stuff

""before all"" hook

0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook


0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook


""before all"" hook


0 passing (2s)
1 failing
0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook


0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook


0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook


""before all"" hook


0 passing (2s)
1 failing
0 passing (2s)
1 failing


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


""before all"" hook:
Error: timeout of 2000ms exceeded. Ensure the done() callback is being called in this test.


I was wondering how to test cluster using mocha. Thanks.",AlaRuba,NONE,2015-09-16 23:16:52+00:00,True,2017-04-03 15:41:56+00:00,564.68,,2,1,2017-04-03 15:41:56+00:00,564.68,drazisil,NONE,0,0,0,1,['question'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
